CitingPaperID,PaperID
3175613049,3016902371
4226323075,2999145246
3194991922,3036188798
3118479427,3036381826
3185417509,3106386073
4205346926,3036605699
4297519459,2937611850
4200275946,2995386795
4205325596,2892363996
4205325596,3013430767
4205325596,3016902371
4206057929,3021447918
4206187976,3027848310
4206510098,3010420310
4206510098,3109607089
4210801425,3016902371
4211002722,2913294220
4213049976,2950690027
4213050437,2870109554
4214585936,3036605699
4220978646,2908574815
4225641533,3047132168
4226048913,3031717151
4226232366,3016902371
4226337317,3032390071
4229950546,2940265927
4230392912,2790866882
4231309193,2924050599
4231576423,2966468733
4232094269,3016902371
4233649319,2966468733
4237569162,2783218188
2944169163,2886512263
2945249990,2793738252
2948921100,2947676450
2949364437,3101158652
2959179838,2784547979
2959860546,2834352034
2971317959,2900107753
2977057857,2902096938
2984216729,2790866882
3048900804,3033201346
3092054845,2903243478
3096473674,3036381826
3096874439,2987569059
3097806279,3016902371
3108179883,2912509029
3108440160,2912509029
3109532674,3047132168
3109948428,2953739743
3109948428,3033625555
3110247517,3003585144
3110677125,2834352034
3110677125,3002338557
3111259859,2990577472
3111259859,3013100313
3113273366,3016902371
3117273186,2902096938
3119180155,2784547979
3120237111,2911168426
3120999318,2936802249
3121187595,2911168426
3123625991,2790762956
3124458704,2924232516
4309372227,2890153468
4309372307,2911168426
4309372351,2911168426
4309372390,2911168426
4309372592,2911168426
4309372619,2911168426
4309372911,2911168426
4309373251,2911168426
4309373295,2911168426
4309373304,2911168426
4309373423,2911168426
4310238791,2790762956
4311179106,3033625555
4311493123,2945154697
4311626473,3106386073
4311836263,3021447918
4312202841,3024486609
4312371943,3032390071
4312947139,2946128840
4313174815,3102781630
4313505681,3087216703
4316088797,4241773720
4318921097,3046581048
4319155703,3046581048
4319459290,2886512263
4319781588,3013844373
4320150872,3043042346
4320158630,3032390071
4320489651,3032390071
4320504988,3014692697
4320512220,3016902371
4320513009,3016902371
4320913780,3001398212
4360765073,2803484323
4360765125,4245090187
4360786385,3014692697
4361222365,2981752943
4362649366,3016902371
4367046564,2911168426
4367626453,2807736098
4367626453,3037453696
4382984313,3036188798
4385232226,2888156965
4385399043,3016902371
4385448565,3016902371
4386494273,2976496960
4386758100,2902635246
4387129800,2790762956
4388289662,2793738252
4388379481,3016902371
4389009400,2783218188
4390191878,2980548847
4392352916,2888625409
4392387474,2793738252
4392393226,2793738252
4392454244,3016902371
2889647177,2886512263
2897698541,2790076745
2897885516,3098977856
2898590617,3101158652
2945740433,2937611850
2960546425,2886512263
2969890724,2903744671
2970575840,2900107753
2975375337,2912106215
4399553399,3006233027
4399928724,2953739743
4400088904,2870109554
4400370048,2963702981
4400732794,3016902371
4400737453,3101158652
4400768662,2886714195
4400773348,2809945933
4400773364,2943754376
4400773754,2943754376
4400779212,2910613741
4400779230,2910613741
4400779339,2910613741
4400779519,2910613741
4400779586,2910613741
4400779602,2910613741
4400779929,2969383738
4400780128,2969383738
4400780235,2969383738
4400780297,2969383738
4400780643,2969383738
4400780874,2969383738
4400781359,2969383738
4400781548,2969383738
4400781579,2969383738
4400781731,2969383738
4400781957,2969383738
2891358591,3101158652
2918678616,2810385918
2925043515,2797276369
2969930635,2911168426
2982165782,3101158652
2998841911,2911168426
3002630543,2834352034
3003453203,2897298186
3011841324,3098977856
3016009885,2790948388
3021133867,2784547979
3034977961,2834352034
3035997878,2910613741
3036290027,2883908923
3036290027,2890593794
3043987346,2963000270
3047807387,3036381826
3048279476,2953739743
3048687508,2902096938
3082395945,3033685218
3089982422,2937611850
3096061205,3002055841
3096061205,3013100313
3096722246,2952585581
3097002653,2790866882
3112749575,2977266224
3113024586,2870109554
3113406688,3092472394
3124165340,2979735245
3124679945,2802202684
3128656793,2995386795
3128933389,2822653430
3133365458,2957693594
3135893760,2886714195
3159505432,3013844373
3163461007,3092472394
3163793579,2972072904
3169373773,3023523944
3186042061,3032390071
3187916826,2937611850
3188514514,3026148934
3193339945,2920643280
3194569968,2795724966
3197456679,3016902371
3200425788,3036381826
3200425788,3047132168
3212923205,2886714195
3214901083,2953056662
3216848246,3033201346
3216848246,3047132168
4200034714,2793738252
4200097511,3039448085
4200317097,3106386073
4200534254,2970754042
4206336364,3016902371
4206336364,3021447918
4206768535,2989672233
4206768535,3016902371
4212802054,2790866882
4223565843,3013844373
4229019914,2793738252
4281735942,2991015525
4285122020,2790866882
4304124212,2891392898
4309874679,3109607089
4316663016,3013430767
4317938502,2902635246
4320716136,2987569059
4324017571,3100243261
4361302108,2943754376
4365442711,3021447918
4367856940,3046581048
4367856940,3106386073
4372198044,2924050599
4372204233,2890593794
4379054621,2916513201
4379985317,2951536918
4386099715,2936359656
4386422257,3101346006
4386817741,2784546434
4386896606,3093593919
4387126768,3031948480
4387866094,2888625409
4389425553,2943754376
4393115079,3002338557
2971862803,2973222021
2978686159,2950220581
2981760367,2947415357
2990249328,2896689093
2999934017,2952295880
3042486488,3039362686
3046490903,2950690027
3049492158,2911168426
3088787486,3046581048
3091373868,3033201346
3091409330,2924050599
3094196458,2945818867
3099139807,2784547979
3099229692,2795936257
3111305939,3016902371
3115132610,2890593794
3122582999,2888625409
3129865151,3032390071
3131987931,3092141723
3132600893,2937611850
3133250329,3083398598
3133538845,3016902371
3152602804,3033201346
3158274121,3080911761
3158999526,3015622078
3159348814,3016902371
3161393259,2955658630
3161393259,2968972313
3164520638,3086563583
3171009373,2983511023
3172834361,2945880697
3184259752,2973222021
3184411204,2968972313
3185850127,3092611537
3191567484,3016902371
3193304728,3016902371
3202479336,2886512263
3205991443,2793738252
4206998204,3016902371
4213018198,2940265927
4220716306,2851355811
4220716306,2936359656
4220716306,2966719847
4225310425,2936802249
4225436129,2920700814
4225835922,2950690027
4225835922,3024532045
4225835922,4249127163
4280616085,2952585581
4281662002,3043042346
4281666136,3023523944
4297183085,3047132168
4304758453,3013430767
4304758453,3016902371
4304758453,3092611537
4304758453,4244712274
4306168642,2890593794
4306168642,2936359656
4309412547,3016902371
4310177448,3096036142
4319333118,3024532045
4320857831,3106386073
4321440736,2983511023
4321611567,2898173573
4321770406,3103535303
4322495780,3004750571
4361238178,3021447918
4362586418,2927725251
4362586418,2980548847
4364365444,3013100313
4365796688,3043042346
4366981651,2999912861
4366990049,3004750571
4367048654,2939094421
4367048654,3013677841
4380485412,2947676450
4381414897,2802061718
4382400067,2952209611
4384407936,3103535303
4385620606,2920643280
4386271948,3112831846
4386758259,2952332560
4386758842,3100664963
4386878779,2896689093
4392359516,3023331821
4392361978,3106658520
2969933719,2898597039
2974754380,2889698477
2976102588,2953739743
2991103262,2973222021
3002408636,2898012558
3002408636,2952332560
3006443022,2883145566
3042210283,3013844373
3042292785,2950783231
3042879525,2952769591
3111030144,2951536918
3116970240,2900107753
3121996113,3043042346
3125061193,3047132168
3144454794,2952585581
3144454794,2980548847
3178187236,3096036142
3189960448,3092846691
4283219801,2891392898
4285685011,2920944394
4310148861,2961122963
4310148861,3083398598
2969233863,2948683146
3000709978,2900917686
3003676657,3101158652
3104437576,3016902371
3108202999,2834352034
3108202999,2972043475
3115766044,3015622078
3117721362,3112831846
3129869830,2924050599
3164066790,2911168426
3165613921,2912753551
3193995071,3004771436
3201007469,3032390071
4205110394,3033625555
4214630217,2790762956
4221017290,2945818867
4221017290,2951536918
4221076233,2794306468
4281891006,2937611850
4290721313,3032390071
3005560188,2919549344
3005877415,2976496960
3092902528,2793179809
3093073440,2945604426
3093552073,2963000270
3104173740,3101158652
3104768839,2889698477
3112321033,3096036142
3127433213,2870109554
3137049262,3033201346
3152543816,3016902371
3161839710,3013844373
3165332542,3004646892
3165590826,3000179970
3166269789,2790866882
3173810622,2795724966
3175092232,3016902371
3177197784,2973222021
3191754574,2947676450
3195290349,3106386073
3199260110,2883145566
3199861585,2897298186
4206267249,3112831846
4296645942,3046581048
4296984700,2794306468
4309862239,3037021418
4315567405,2886512263
4385945271,2896689093
2911880655,2883633619
2967970698,2920643280
2990626910,3098977856
3006496099,2949891146
3017928373,2912106215
3034143066,3012636029
3039730578,3016902371
3042047254,2936802249
3044039855,2951536918
3045967353,2940265927
3077714100,2953739743
3089976506,2947676450
3090940203,2999912861
3098768325,3039448085
3100089021,2911168426
3100553220,3098977856
3100792523,2969565928
3120252846,2946128840
3147152452,3016902371
3157103758,2908779983
3158024628,3013734081
3158024628,3016902371
3164503288,2802202684
3176276892,2790866882
3177607020,2956329843
3181936035,2951536918
3187898453,2883145566
3197670654,3096036142
3199747336,3013430767
4200385020,2807736098
4200385020,3037453696
4212888182,2924050599
4286487888,2980548847
4310778184,2945604426
4362638205,3107793556
4378976433,2789461561
4378976433,3000476650
2908892059,2784547979
2960092780,2834352034
2960092780,2881291661
2969358073,2783218188
2973549951,2793738252
2975336180,2913939165
2994121040,2973034539
2996515493,2953739743
3005941670,2912753551
3016851665,2953739743
3024384583,2834352034
3026004178,3047132168
3048811456,2896790179
3096642467,2886714195
3098577402,2976496960
3104734279,2881291661
3108167961,2806276027
3110295221,2940265927
3112480650,2945818867
3116403133,2790781801
3116403133,2793188910
3117982823,2793738252
3122929465,2965887611
3123577328,2797276369
3131981195,2937648994
3133347799,3047132168
3158288266,2966975952
3161074948,2973222021
3174613420,3039362686
3174654748,3036381826
3174654748,3047132168
3177300022,3036381826
3177300022,3049370280
3196968655,2911168426
3202975378,3016902371
3205384960,3092611537
3217018935,2890014284
4205298735,3013430767
4205298735,3016902371
4205298735,3021447918
4212851025,3108223065
4225503898,3047132168
4281483511,2987569059
4292117426,2913939165
4297394805,2888625409
4308430538,2781731418
4323830379,2920643280
2907094836,2883633619
2991548668,2974871203
2996175043,2883633619
3004778448,2784268620
3028281213,2790948388
3034787870,3047132168
3036287541,2924050599
3037882584,2902096938
3082448130,2999145246
3092184432,3016902371
3093823924,3121655845
3094149803,2955658630
3096057046,2791125716
3111842759,3083398598
3112132999,2919549344
3116424029,3013844373
3118214288,2803484323
3123370386,2987569059
3134397249,2911168426
3134432283,3039362686
3139500971,2792066999
3145930606,2919549344
3156404026,3032390071
3156404026,3033201346
3159505609,3047421127
3201322086,2896473532
4200221595,2946128840
4220693417,2911168426
4221039023,3036188798
4224003362,3098977856
4225253165,2949211296
4225273980,2999998031
4225475692,3024217604
4247797129,3121655845
4280629517,3106386073
4247641017,2896790179
4252903660,3016902371
4280520023,3024486609
4280568340,2939094421
4280568340,3000476650
4280569077,2920700814
4280583187,3024486609
4280596235,3024486609
4280608581,2900107753
4280608581,3000476650
4280639640,3024486609
4280645525,3024486609
4280646985,2939094421
4280646985,3000476650
4281937879,2937611850
4281959558,2783218188
4282019411,3100243261
4284885748,2833206376
4285019579,3016902371
4285188240,2797154402
4285232408,3047860288
4289261001,3103535303
4289889773,2903243478
4289889773,3023331821
4291618213,3106386073
4292641370,2937648994
4294082079,3043042346
4294796378,2946038851
4294796378,3039448085
4297922661,3010420310
4300291476,3032390071
4300689733,2790866882
4300689733,2927725251
4300690771,3003585144
4300864078,2886512263
4300864462,2792066999
4304689723,3014692697
4306318195,2899818723
4307522095,2937611850
4308713058,2792066999
4309353694,2896689093
4309372720,2889698477
4309889510,3016902371
4310166287,2784546434
4310211225,3013429416
4311121637,2883908923
4286630338,3036188798
4312196157,3083398598
4362614482,2973222021
2977112831,2797385902
3015059353,2902096938
3047949362,3033201346
3048969119,2793738252
3091878640,4235550240
3108364072,2994679015
3110836953,3016902371
3112017538,2903243478
3121319318,3106386073
3129507174,3098977856
3138139239,2995386795
3157692900,3036605699
3159621558,2966975952
3162457492,3033625555
3163109041,3003585144
3164884826,2989861179
3165343487,3096036142
3190704549,2781731418
3190704549,2793738252
3198717851,3033201346
3200318028,2937611850
3207854723,3106386073
3208751649,3040440677
4200181848,2976395092
4206456449,3106386073
4212812711,2911168426
4213234226,2965887611
4225080362,2969496492
4226113598,3106386073
4226146051,3103535303
4226414869,3106386073
4281398376,3008375751
4285013817,2790866882
4290988045,3024217604
4293251865,2964107367
4308146259,2883908923
4320918359,3033201346
4327568982,2784547979
4366434563,3033201346
4372279233,2920643280
4380090911,2790866882
4380090911,2952585581
4385547997,2973034539
2954332428,2913294220
2999767564,2961122963
3003863846,2911168426
3006838181,2792965306
3017241232,2797385902
3018710026,2943138679
3047589622,2902096938
3060207886,2920643280
3091474888,2999998031
3092422052,2940265927
3109271484,2784547979
3112870620,2790948388
3112870620,2951894354
3112978331,2920944394
3113208095,2999998031
3121633694,3092326992
3133954653,3016902371
3137586117,2885991020
3138452004,3016902371
3153445324,3021447918
3155509567,3024217604
3160651791,3013100313
3164197303,3003585144
3188718435,2970754042
3188718435,2977801415
3193207895,3016902371
3194795204,3096036142
3202478502,2911168426
3203064993,2913939165
3203064993,2933069143
3203064993,2952332560
3203064993,2995386795
3203064993,3006233027
3206949893,2937611850
4221153857,3047132168
4225275783,2911168426
4280491514,2981752943
4280557104,3033625555
4281673578,3095866569
4300862313,3003585144
4311983510,2886512263
4312201181,2794306468
4319313401,3103204080
4321478362,3047132168
4378782864,2834352034
4378782864,2889871292
4378782864,3037017497
4383823195,3041300531
4386093816,2937611850
2955216100,2993977435
2989123465,2883908923
3000053840,2784547979
3001530702,3092472394
3003521686,2963846090
3012232003,2978363121
3030429512,2966593825
3047154324,2951894354
3081054282,2822653430
3091241784,3047132168
3096877688,3014692697
3107992083,2963000270
3109801551,2784547979
3116161510,3041381837
3135834057,3004750571
3136751708,2919549344
3139451428,3016902371
3153940902,2822653430
3162620478,2977064345
3164546873,3011602890
3180304583,3033201346
3186567363,2966593825
3186818337,3016902371
3186818337,3095866569
3193192315,3046581048
3197825314,3013430767
3204258907,3047132168
3206853607,3036381826
4200498313,2969808165
4226258262,3023523944
4281703808,3084582880
4282026623,3002319139
4286587366,2886512263
4294680150,2963702981
4296709496,2794306468
4297461012,3046581048
4318459824,3095866569
4322766924,2946038851
4322766924,3039448085
4322766924,3083398598
4366083018,2953739743
4378227164,2904255005
4382501145,2953739743
4384743071,2792965306
4384743071,2943754376
4387408218,2889074857
3007011966,2969808165
3032282609,2784547979
3038989030,2910583403
3038989030,2913939165
3038989030,2933069143
3038989030,2952332560
3085676464,3004646892
3088923508,2784546434
3092236810,3086563583
3128728972,3017219614
3131191494,2999145246
3131191494,4249127163
3137413879,2793738252
3146369731,3036188798
3146369731,3106386073
3152424812,3046581048
3160040457,2902635246
3160343911,2795724966
3163966518,2974871203
3169832081,3021447918
3185505339,2976496960
3186582333,3106386073
3190722875,3016902371
3192378077,3046581048
3194068958,3033201346
3207648386,2968972313
4200407431,2784268620
4210479538,2972072904
3094451972,2950783231
3100595202,2807736098
3101446298,2900107753
3103743786,3023523944
3108647564,2802202684
3118571985,2892363996
3122275612,3107793556
3122297544,2919549344
3130300742,2886714195
3131566660,2886792684
3134173757,2964332293
3135408817,2804758507
3137976979,3041381837
3155706815,2946128840
3158194608,2891392898
3158677734,2916513201
3158677734,3031948480
3159061790,2888625409
3159799285,2952209611
3162684293,3036188798
3164923010,3106386073
3165110539,2913939165
3169349789,3021447918
3176145556,2834352034
3187307048,2977064345
3199812578,2886512263
3200962219,2889698477
3206870495,3047132168
3215893966,2952209611
3217778602,2911168426
2905378212,2795724966
2908260156,2790762956
2913965297,2870109554
2918978302,2920643280
2935985641,2891392898
2969364011,2886512263
2969963451,2969933719
2992621485,2991954441
2993495137,2781731418
2996656500,2911168426
3014939657,2781731418
3036263226,2900107753
3044196966,3101158652
3048627334,2896790179
3048866440,2896790179
3091881809,2806276027
3094020135,2886512263
3097330668,2783218188
3103555518,3082827657
3103555518,3100664963
3107803491,2951533435
3111526930,2963000270
3122654223,3016768412
3124603197,2983511023
3135895050,3106386073
3137167949,2937611850
3138472539,2916513201
3160481024,2911168426
3168587367,3106386073
3181858316,3014670343
3185813238,2937611850
3195185562,3027153997
3202382387,2833206376
3208762694,3021447918
3216734736,2790866882
4313348851,3016902371
4313596947,2898012558
4315435862,3024217604
4315498548,3016902371
4315498548,3037021418
4316927840,2913939165
4317371867,2940265927
4317371953,2940265927
4317823584,2886512263
4317823584,3047132168
4317939687,3047132168
4318614844,3101158652
4320063469,3012483393
4320163209,2790762956
4321017615,3043042346
4321615986,3106386073
4321615995,2886714195
4365443032,2900107753
4365444186,2900107753
4367669569,2790866882
4367693634,2790866882
4367835784,3015622078
4367845669,2784547979
4377220440,3004750571
4377940035,2980548847
4378745556,2936359656
4379203877,3024217604
4379983129,3037021418
4380880212,2979870252
4385394624,2795724966
4385413786,3092326992
4385466223,3016902371
4385492804,2979735245
4386420891,3106386073
4386766849,3101158652
4386781167,3043042346
4387210922,2952295880
4387413323,3016902371
4388284883,2952585581
4388409505,2916513201
4388489118,3104717097
4390146481,2946128840
4390149140,2790866882
4390227743,2890014284
4392344470,3040440677
4392344470,4249127163
4392352874,3013430767
4392432562,2981916298
4393220134,2896790179
4393220134,2934609496
4395482095,3016902371
4395482095,3095866569
4396663426,3041300531
4396664782,3082058008
4396669165,2937611850
4396676990,2936802249
4396700548,2784268620
4396704443,2789461561
4396724528,2913239114
4396732852,3100243261
4396733461,2902635246
4396763292,2892659249
4396763516,3106386073
4396763636,2942764482
4396768368,2946038851
4396770652,3103535303
4396807838,2993977435
4396831125,3093593919
2981457350,2892363996
2990412132,3121655845
2999214702,2795936257
3006951634,2977266224
3021300846,2794306468
3021403426,2910613741
3023957176,2947676450
3023957176,3016829154
3026403842,3098977856
3030108197,2790762956
3033959758,2908779983
3034161336,2966530259
3049268579,2913294220
3084768296,3000476650
3086487473,2903243478
3086487473,2980548847
3089373155,2834352034
3089564342,2889465739
3089580712,2889465739
3089794106,2889465739
3090329323,2933381624
3090431678,2889465739
3090571196,2889465739
3090580078,2889465739
3090814146,2933381624
3090862746,2900107753
3091119022,2889465739
3091212822,2889465739
3091351283,2889465739
3091389042,2933381624
3091389502,2889465739
3091548854,2889465739
3091586232,2933381624
3106028942,2968972313
3000181952,2898299779
3159261082,2890014284
3006120578,2911168426
3097856151,3016902371
3098208509,2963000270
3098208509,3024290817
3002997900,2791317408
3021249271,2913939165
3042057546,3016902371
3080144548,3021447918
2920643280,2920643280
2974720922,2790866882
2974720922,2898299779
3018300137,2953739743
3040565301,3021447918
3047065905,2913939165
3177237588,3106386073
3136001480,3080554943
2996632234,2807736098
2823329128,2792288780
3019499148,3106212478
2982101958,2966593825
3029582382,2966975952
3033250806,2911168426
3135774079,2790866882
3164758053,3106386073
2989949548,2886714195
3037453696,2807736098
3088229916,3033201346
3105079918,2950690027
3125897910,3016902371
3128933847,3033201346
3128933847,3047132168
3162802638,3047132168
3187073773,3016902371
2921885867,3098470155
2989516999,2889465739
3121102891,3016902371
3186482562,3047132168
3036300150,2943754376
3112367250,3016902371
3094461804,3013430767
3186425279,3041381837
3135087325,3024290817
4309233014,2937611850
4309233014,2952585581
2990898015,2912106215
3109901608,3080554943
3174569935,2946128840
2983895890,2887241185
3083437588,2937611850
3006027555,2907282817
3110202025,2916513201
3111174155,3043042346
3118664523,2902635246
3122305871,3016902371
3123380744,2886512263
3132360352,3016902371
3136933798,2896790179
3178673389,3013844373
3185370510,3106386073
4210773807,2807736098
4210773807,3037453696
4220935930,2975460652
4220935930,3020486965
4244515339,2947415357
4244515339,2966530259
4309887148,2797276369
4309887148,3100664963
2963720573,2795724966
2990632295,2973034539
2992563974,2910613741
2996356400,2946038851
3006233027,2913939165
3006233027,2933069143
3038229089,2912509029
3041815527,2784546434
3048864214,2889698477
3094928400,4235105002
3099625564,2953739743
3110754243,3080554943
3131877806,2952585581
3131877806,2980548847
3133409285,3016902371
4211176271,3016581557
4211176271,3016717998
2953332965,3098977856
3037407693,3016902371
3039326670,2919549344
3135535000,3031717151
3160396946,3015242069
3182975762,3083374808
3209582190,2904255005
4210551306,3092611537
4210662857,2911168426
4223541040,3021447918
4294001524,2970754042
2894833709,2803688837
2966558889,2883633619
3031426169,2953739743
3033699208,2822653430
3038902052,2920643280
3044345421,2999145246
3088543344,398139808
3089080800,3016902371
3094634962,2902635246
3124937497,2953739743
3144996529,3016902371
3164441286,2939094421
3164441286,3040440677
3164441286,3100664963
3164441286,398139808
3194111265,2957693594
4206368834,3039362686
2941414740,2888799175
2941414740,2963702981
3001031371,2933069143
3010861125,3125832090
3046444979,2886512263
3085581968,2969808165
3089144780,2902635246
3090354933,2976496960
3107768802,2946128840
3109762431,3016902371
3117211660,3016902371
3156066706,3047132168
3197553138,2969808165
3211933708,2883908923
3211933708,2950783231
3003074842,2794306468
3007585651,2980548847
3016164798,2916405592
3048152762,2969383738
3092213422,2965887611
3094308635,3016902371
3128415128,2942764482
3133400538,3027153997
3136670839,3047132168
3150665193,3016902371
3154564164,3046581048
3154823342,3046581048
3168311394,2793738252
3168311394,3047863423
3172581914,3106386073
3176483293,3016902371
4312084972,3109014588
3011938264,2784546434
3011938264,2964332293
3041011515,2913743929
3047798243,2783218188
3099284938,2903744671
3099284938,3002055841
3113852161,2972272807
3176408836,3098977856
3208947211,3035947388
4306175384,2952295880
4306175384,3037021418
2942075992,2890593794
2996203231,2847303893
3012314006,2889871292
3046129981,2790948388
3046218068,2974734886
3085137718,2904255005
3092683103,2833206376
3092683103,2890593794
3093151155,2795724966
3114734180,2953739743
3125344662,3082827657
3127406382,2889871292
3137557993,3047132168
3151725914,3016902371
3160472710,2886512263
3163398312,2953739743
3173177476,2902635246
3206141667,3112013639
4220681941,3016902371
4224016353,3082827657
4224325974,3036605699
2964073449,2912753551
2970224861,2822653430
2995043390,2802202684
3018147626,2902635246
3018147626,3018442593
3028683522,2953739743
3028683522,2977266224
3032471020,2851355811
3032471020,2936359656
3080079444,2804931006
3087697932,3002055841
3102803406,2886512263
3108909165,3033201346
3111880169,3033201346
3120586551,2946038851
3120586551,3083398598
3121981753,2911168426
3126674236,2973222021
3129032552,2907030468
3130077056,2911168426
3158513344,3016902371
3163837537,2911168426
3168624044,3047132168
3199309795,3037021418
3201408649,3032390071
4200569159,2886512263
4225273095,2911168426
4285798084,3004646892
4307137863,2937611850
4307137863,3083437588
4321369797,2937611850
4321369797,3083437588
4200314755,2793738252
4205628713,3016902371
4210966328,2889465739
4211034181,2889465739
4211051216,2795168440
4211099296,2795168440
4212917066,3016902371
4212959305,2793738252
4213043177,2902096938
4213145586,3033201346
4220846595,3032390071
4220959945,2905010214
4220962747,3098214783
4221104246,2902096938
4224247444,4249127163
4225292438,2924232516
4226369389,2904255005
4226420484,3049370280
4229335736,3016902371
4229639298,2994679015
4235615505,2979996516
4240914035,2923659232
4241643600,2900917686
4243703360,2784547979
4245432979,3036605699
4205835566,2937611850
4213261743,2999912861
4220822636,3040440677
4220822636,4249127163
4220970281,2886512263
4225086754,3043042346
4225263948,2919549344
4226184449,2951894354
4252529849,2911168426
4280601182,3016902371
4282006340,3092486269
4285105711,2911168426
4285492608,3102781630
4287577402,3080554943
4289714552,2809945933
4292356764,2898012558
4293150031,3016902371
4303184311,2966530259
4307930423,3016902371
4307930423,3106386073
4308573790,2884539400
4309118993,3043042346
4309251621,2943820258
4309386156,2790762956
4309994199,2900107753
4310165432,2781710202
4310165432,2784546434
4311709892,2790866882
4311988654,2973034539
4312578025,3032390071
4312645968,2975270388
4313419273,2908779983
4320040067,3096036142
4321789710,3037021418
4322724392,2833206376
4323067043,3024217604
4327969839,3100243261
4364354507,3016902371
4364361632,2781731418
4364361632,2793738252
4364361632,2913520768
4365447746,2908779983
4365453424,2793738252
4366350975,3043243481
4366989822,3016902371
4376226250,2953739743
4376226250,2969383738
4376867323,2919549344
4379055911,2924050599
4380050823,2781731418
4384819142,3036188798
4384819142,3106386073
4385415870,3106386073
4385431573,2999998031
4386529175,3016902371
4386825707,3047132168
4387033860,2933069143
4388349006,3043042346
4388451100,2910583403
4388753718,3047132168
4390235517,2793738252
4392351789,2803484323
4392351789,2804758507
4392351789,2945880697
4392351789,3010420310
4392351789,3082139969
4392355514,3114308709
4392432879,2886714195
4392432879,2981122057
4396688101,3041381837
4396802532,2969808165
4280556332,2790762956
4295048239,3013844373
4308432400,2948683146
4308551955,3017219614
4313454308,2951894354
4315567736,3004750571
4361291791,2937611850
4361291791,3083437588
4385064340,3016902371
4385754548,2911168426
4385754548,2995386795
4387699258,3103535303
4394987986,2911168426
2755735538,2896689093
2783387823,2886512263
2979088916,2950220581
2996143294,2797276369
3007857575,2804758507
3014555562,2995386795
3034569769,2870109554
3036984422,3017219614
3082446452,3013844373
3082446452,3015242069
3083588390,3033201346
3088987419,3103204080
3094750363,2920808522
3102706632,2801667518
3106056888,2911168426
3110948852,2882394523
3111260761,2999145246
3118343467,2947415357
3119477317,3013844373
3125079187,2920808522
3133157289,3013430767
3135757905,2951894354
3137656275,3016902371
3160293928,3083398598
3164866052,3096036142
3168756285,2883908923
3185806042,2977801415
3206282975,3032390071
4206793388,2913939165
4210631748,2945818867
4236132222,2913939165
4253974353,2912106215
4280571920,3043042346
4280628554,2919549344
4281713682,2883633619
4281725833,3092472394
4282032711,398139808
4285182530,2920944394
4288424200,2953739743
4288739813,3016581557
4290975216,2972267865
4292491337,2920944394
4292697251,2936359656
4300816952,3002338557
4310215148,2784546434
4310215148,2966975952
4312143910,2883908923
4313681021,3016902371
4316661821,2963000270
4321494450,3004646892
4321494450,3084582880
4328054192,3016581557
4366979882,2790948388
4375861913,3016902371
4378952739,2793738252
4385446552,2908779983
4386214266,2973222021
4386501972,3087168199
4386526728,2939094421
4386526728,3000476650
4386558711,3013430767
4386877607,2902635246
4388406689,2969811742
4391214303,2920643280
4391214303,2961122963
4392375089,3000179970
4392375089,4249127163
2796082608,2790948388
2803624150,2793188910
2947566210,2810385918
3005030369,2905010214
3015407341,2801667518
3039898216,2900107753
3039898216,2939094421
3048138989,2797154402
3049685334,3033201346
3092284030,3023523944
3092369831,3033201346
3093239619,4241773720
3103771979,3024532045
3141960165,2790948388
3143188707,2964332293
3145239397,2898012558
3154844458,3033625555
3158542913,2896790179
3160032229,3023331821
3163126072,2961122963
3163126072,3083398598
3164445250,3023523944
3164509319,3024217604
3165681038,2977801415
3167573706,3002338557
3181227466,2947415357
3181345509,3098977856
3183892302,3036188798
3202399692,3046581048
3206473716,2999998031
3207613047,3106386073
4200009405,3036381826
4200316265,2937611850
4210357097,3016902371
4210848830,2911168426
4212923085,3083398598
4213170466,2888799175
4226076487,3024217604
4281728087,3013844373
4281781589,3016902371
4281876029,2937611850
4281986445,3106386073
4283205396,3106386073
4283366418,2912509029
4293858612,3016902371
4303423569,2956329843
4304806780,3046581048
4306674197,3100243261
4306697214,2889465739
4307898888,2920808522
4307971801,2937611850
4362633978,2937611850
4362633978,3083437588
4367835424,2804931006
4376872013,2891392898
4385719247,2888625409
4385851134,3107793556
4386258609,2922456800
4387297215,2888625409
4388451761,2913743929
4388451761,3011602890
4389391501,2784547979
4390202141,2920808522
2790781801,2793188910
2993540540,2920808522
3007807084,2963322369
3125479368,3037021418
3193101388,3004750571
3156243812,2946038851
3037945061,2977266224
3049008718,2833206376
3103204080,2795724966
3103204080,3098470155
3152843057,2953211913
3157234922,3047132168
2770626471,3101158652
3028130711,2913294220
3080815835,2898173573
3080815835,2955658630
3111156949,3016902371
2958316904,2904255005
2971284148,2910613741
3134737388,3039362686
3134737388,3042486488
3171451869,2937611850
4214617036,3004771436
2965216914,2951894354
3009855109,2886714195
3006869998,2942764482
3033564963,2943754376
3033564963,3013677841
2938938189,2952585581
3133013268,2911168426
3179888904,3092472394
2970356160,2803484323
3014928460,2900107753
3028618552,2896790179
3160244718,3016581557
3160244718,3016717998
2997212033,2912509029
3108929724,3036188798
3134304694,3013844373
3043541942,3004750571
3181089309,2940265927
3014263147,2951894354
3022944195,2963702981
3036620281,3013844373
3163903060,2834352034
3163903060,2974734886
3013431457,2797276369
3013431457,2976496960
3095795449,2784547979
4206353322,3016902371
2982144878,2920643280
2997749884,2888625409
