is_oa,country_code,Year,PaperID
False,GY,2024,25
False,HK,1400,3
False,HK,1610,1
False,HK,1621,1
False,HK,1669,1
False,HK,1683,1
False,HK,1686,1
False,HK,1690,1
False,HK,1714,1
False,HK,1719,1
False,HK,1724,1
False,HK,1730,1
False,HK,1733,1
False,HK,1739,1
False,HK,1741,1
False,HK,1749,1
False,HK,1750,1
False,HK,1759,1
False,HK,1765,1
False,HK,1769,3
False,HK,1770,1
False,HK,1775,2
False,HK,1776,1
False,HK,1786,1
False,HK,1789,1
False,HK,1791,1
False,HK,1800,3
False,HK,1801,1
False,HK,1802,2
False,HK,1803,1
False,HK,1805,1
False,HK,1806,2
False,HK,1807,1
False,HK,1809,2
False,HK,1811,2
False,HK,1812,2
False,HK,1815,1
False,HK,1816,1
False,HK,1817,1
False,HK,1818,4
False,HK,1819,2
False,HK,1820,2
False,HK,1821,1
False,HK,1822,2
False,HK,1823,2
False,HK,1824,3
False,HK,1825,2
False,HK,1826,4
False,HK,1827,2
False,HK,1828,2
False,HK,1829,3
False,HK,1831,3
False,HK,1832,2
False,HK,1833,5
False,HK,1834,2
False,HK,1835,6
False,HK,1836,3
False,HK,1837,4
False,HK,1838,4
False,HK,1839,1
False,HK,1840,4
False,HK,1841,2
False,HK,1842,5
False,HK,1843,3
False,HK,1844,1
False,HK,1845,3
False,HK,1846,5
False,HK,1847,3
False,HK,1848,5
False,HK,1849,4
False,HK,1850,5
False,HK,1851,3
False,HK,1852,4
False,HK,1853,8
False,HK,1854,5
False,HK,1855,11
False,HK,1856,5
False,HK,1857,14
False,HK,1858,7
False,HK,1859,13
False,HK,1860,7
False,HK,1861,14
False,HK,1862,4
False,HK,1863,5
False,HK,1864,4
False,HK,1865,6
False,HK,1866,6
False,HK,1867,6
False,HK,1868,3
False,HK,1869,14
False,HK,1870,5
False,HK,1871,12
False,HK,1872,6
False,HK,1873,13
False,HK,1874,15
False,HK,1875,7
False,HK,1876,10
False,HK,1877,13
False,HK,1878,13
False,HK,1879,13
False,HK,1880,12
False,HK,1881,15
False,HK,1882,15
False,HK,1883,14
False,HK,1884,7
False,HK,1885,19
False,HK,1886,9
False,HK,1887,25
False,HK,1888,15
False,HK,1889,28
False,HK,1890,25
False,HK,1891,17
False,HK,1892,26
False,HK,1893,24
False,HK,1894,19
False,HK,1895,30
False,HK,1896,20
False,HK,1897,39
False,HK,1898,31
False,HK,1899,24
False,HK,1900,42
False,HK,1901,27
False,HK,1902,32
False,HK,1903,37
False,HK,1904,39
False,HK,1905,30
False,HK,1906,31
False,HK,1907,47
False,HK,1908,40
False,HK,1909,37
False,HK,1910,46
False,HK,1911,46
False,HK,1912,57
False,HK,1913,53
False,HK,1914,49
False,HK,1915,37
False,HK,1916,42
False,HK,1917,60
False,HK,1918,51
False,HK,1919,36
False,HK,1920,52
False,HK,1921,72
False,HK,1922,79
False,HK,1923,138
False,HK,1924,107
False,HK,1925,159
False,HK,1926,192
False,HK,1927,199
False,HK,1928,209
False,HK,1929,196
False,HK,1930,264
False,HK,1931,216
False,HK,1932,269
False,HK,1933,269
False,HK,1934,291
False,HK,1935,303
False,HK,1936,355
False,HK,1937,337
False,HK,1938,348
False,HK,1939,398
False,HK,1940,348
False,HK,1941,340
False,HK,1942,349
False,HK,1943,331
False,HK,1944,301
False,HK,1945,311
False,HK,1946,407
False,HK,1947,460
False,HK,1948,612
False,HK,1949,694
False,HK,1950,823
False,HK,1951,1026
False,HK,1952,964
False,HK,1953,1082
False,HK,1954,1212
False,HK,1955,1278
False,HK,1956,1333
False,HK,1957,1498
False,HK,1958,1675
False,HK,1959,1787
False,HK,1960,2015
False,HK,1961,2160
False,HK,1962,2470
False,HK,1963,2811
False,HK,1964,3029
False,HK,1965,3518
False,HK,1966,3748
False,HK,1967,4289
False,HK,1968,4634
False,HK,1969,4973
False,HK,1970,5745
False,HK,1971,6095
False,HK,1972,6669
False,HK,1973,7211
False,HK,1974,7412
False,HK,1975,8331
False,HK,1976,9037
False,HK,1977,9714
False,HK,1978,10400
False,HK,1979,11022
False,HK,1980,12766
False,HK,1981,13527
False,HK,1982,14675
False,HK,1983,16016
False,HK,1984,17603
False,HK,1985,18947
False,HK,1986,20598
False,HK,1987,22836
False,HK,1988,25117
False,HK,1989,27197
False,HK,1990,31040
False,HK,1991,34359
False,HK,1992,37550
False,HK,1993,41663
False,HK,1994,44908
False,HK,1995,49535
False,HK,1996,53097
False,HK,1997,56258
False,HK,1998,59899
False,HK,1999,64016
False,HK,2000,72996
False,HK,2001,75488
False,HK,2002,90125
False,HK,2003,89189
False,HK,2004,92055
False,HK,2005,97491
False,HK,2006,104746
False,HK,2007,106925
False,HK,2008,105979
False,HK,2009,109750
False,HK,2010,112886
False,HK,2011,116949
False,HK,2012,119774
False,HK,2013,125198
False,HK,2014,124399
False,HK,2015,121443
False,HK,2016,121227
False,HK,2017,121955
False,HK,2018,123681
False,HK,2019,123538
False,HK,2020,116569
False,HK,2021,98840
False,HK,2022,74083
False,HK,2023,36426
False,HK,2024,5016
False,HK,2025,2
False,HN,1779,1
False,HN,1782,1
False,HN,1823,1
False,HN,1825,1
False,HN,1839,1
False,HN,1846,1
False,HN,1850,1
False,HN,1854,1
False,HN,1858,1
False,HN,1860,2
False,HN,1861,2
False,HN,1863,1
False,HN,1869,1
False,HN,1870,1
False,HN,1876,1
False,HN,1878,2
False,HN,1883,1
False,HN,1884,1
False,HN,1887,1
False,HN,1889,3
False,HN,1890,5
False,HN,1891,1
False,HN,1892,1
False,HN,1895,2
False,HN,1897,1
False,HN,1898,2
False,HN,1900,3
False,HN,1901,1
False,HN,1902,2
False,HN,1903,2
False,HN,1904,1
False,HN,1905,3
False,HN,1906,2
False,HN,1907,6
False,HN,1908,1
False,HN,1909,2
False,HN,1910,4
False,HN,1911,4
False,HN,1913,2
False,HN,1914,1
False,HN,1915,1
False,HN,1916,3
False,HN,1917,1
False,HN,1918,5
False,HN,1919,5
False,HN,1920,3
False,HN,1921,6
False,HN,1922,5
False,HN,1923,3
False,HN,1924,8
False,HN,1925,3
False,HN,1926,9
False,HN,1927,6
False,HN,1928,6
False,HN,1929,4
False,HN,1930,2
False,HN,1931,15
False,HN,1932,8
False,HN,1933,6
False,HN,1934,12
False,HN,1935,7
False,HN,1936,17
False,HN,1937,13
False,HN,1938,14
False,HN,1939,19
False,HN,1940,6
False,HN,1941,14
False,HN,1942,11
False,HN,1943,22
False,HN,1944,24
False,HN,1945,15
False,HN,1946,15
False,HN,1947,16
False,HN,1948,31
False,HN,1949,17
False,HN,1950,19
False,HN,1951,27
False,HN,1952,24
False,HN,1953,14
False,HN,1954,32
False,HN,1955,46
False,HN,1956,25
False,HN,1957,41
False,HN,1958,36
False,HN,1959,47
False,HN,1960,50
False,HN,1961,46
False,HN,1962,68
False,HN,1963,81
False,HN,1964,63
False,HN,1965,75
False,HN,1966,87
False,HN,1967,73
False,HN,1968,87
False,HN,1969,99
False,HN,1970,144
False,HN,1971,113
False,HN,1972,149
False,HN,1973,145
False,HN,1974,136
False,HN,1975,150
False,HN,1976,143
False,HN,1977,156
False,HN,1978,186
False,HN,1979,183
False,HN,1980,230
False,HN,1981,191
False,HN,1982,256
False,HN,1983,251
False,HN,1984,262
False,HN,1985,316
False,HN,1986,326
False,HN,1987,369
False,HN,1988,385
False,HN,1989,468
False,HN,1990,509
False,HN,1991,555
False,HN,1992,602
False,HN,1993,669
False,HN,1994,768
False,HN,1995,771
False,HN,1996,809
False,HN,1997,775
False,HN,1998,839
False,HN,1999,950
False,HN,2000,1127
False,HN,2001,1158
False,HN,2002,1238
False,HN,2003,1359
False,HN,2004,1414
False,HN,2005,1515
False,HN,2006,1568
False,HN,2007,1575
False,HN,2008,1441
False,HN,2009,1505
False,HN,2010,1595
False,HN,2011,1500
False,HN,2012,1557
False,HN,2013,1623
False,HN,2014,1467
False,HN,2015,1548
False,HN,2016,1510
False,HN,2017,1564
False,HN,2018,1446
False,HN,2019,1424
False,HN,2020,1243
False,HN,2021,824
False,HN,2022,416
False,HN,2023,189
False,HN,2024,42
False,HR,1400,4
False,HR,1623,1
False,HR,1673,1
False,HR,1690,1
False,HR,1739,2
False,HR,1764,1
False,HR,1775,1
False,HR,1783,2
False,HR,1789,1
False,HR,1790,1
False,HR,1797,1
False,HR,1800,2
False,HR,1801,1
False,HR,1802,2
False,HR,1803,3
False,HR,1805,1
False,HR,1806,1
False,HR,1807,1
False,HR,1810,1
False,HR,1811,1
False,HR,1812,1
False,HR,1816,1
False,HR,1817,1
False,HR,1819,1
False,HR,1820,1
False,HR,1821,1
False,HR,1822,1
False,HR,1823,1
False,HR,1824,1
False,HR,1825,1
False,HR,1826,2
False,HR,1829,1
False,HR,1830,3
False,HR,1831,1
False,HR,1832,3
False,HR,1833,1
False,HR,1837,1
False,HR,1838,2
False,HR,1839,5
False,HR,1840,4
False,HR,1841,1
False,HR,1842,4
False,HR,1843,4
False,HR,1844,4
False,HR,1845,2
False,HR,1846,2
False,HR,1847,3
False,HR,1848,3
False,HR,1849,3
False,HR,1850,7
False,HR,1851,5
False,HR,1852,6
False,HR,1853,4
False,HR,1854,10
False,HR,1855,8
False,HR,1856,2
False,HR,1857,9
False,HR,1858,7
False,HR,1859,1
False,HR,1860,6
False,HR,1861,1
False,HR,1862,6
False,HR,1863,4
False,HR,1864,4
False,HR,1865,4
False,HR,1866,5
False,HR,1867,6
False,HR,1868,8
False,HR,1869,10
False,HR,1870,6
False,HR,1871,12
False,HR,1872,5
False,HR,1873,11
False,HR,1874,8
False,HR,1875,7
False,HR,1876,8
False,HR,1877,8
False,HR,1878,12
False,HR,1879,12
False,HR,1880,14
False,HR,1881,13
False,HR,1882,15
False,HR,1883,13
False,HR,1884,10
False,HR,1885,12
False,HR,1886,10
False,HR,1887,15
False,HR,1888,22
False,HR,1889,31
False,HR,1890,18
False,HR,1891,18
False,HR,1892,21
False,HR,1893,21
False,HR,1894,18
False,HR,1895,26
False,HR,1896,13
False,HR,1897,21
False,HR,1898,16
False,HR,1899,17
False,HR,1900,23
False,HR,1901,22
False,HR,1902,23
False,HR,1903,24
False,HR,1904,25
False,HR,1905,24
False,HR,1906,25
False,HR,1907,35
False,HR,1908,23
False,HR,1909,50
False,HR,1910,41
False,HR,1911,41
False,HR,1912,45
False,HR,1913,47
False,HR,1914,31
False,HR,1915,33
False,HR,1916,32
False,HR,1917,33
False,HR,1918,31
False,HR,1919,35
False,HR,1920,53
False,HR,1921,57
False,HR,1922,66
False,HR,1923,110
False,HR,1924,112
False,HR,1925,112
False,HR,1926,153
False,HR,1927,168
False,HR,1928,196
False,HR,1929,199
False,HR,1930,183
False,HR,1931,207
False,HR,1932,240
False,HR,1933,223
False,HR,1934,228
False,HR,1935,291
False,HR,1936,270
False,HR,1937,290
False,HR,1938,270
False,HR,1939,272
False,HR,1940,271
False,HR,1941,247
False,HR,1942,214
False,HR,1943,198
False,HR,1944,155
False,HR,1945,201
False,HR,1946,258
False,HR,1947,374
False,HR,1948,458
False,HR,1949,547
False,HR,1950,623
False,HR,1951,711
False,HR,1952,779
False,HR,1953,834
False,HR,1954,963
False,HR,1955,1037
False,HR,1956,1076
False,HR,1957,1193
False,HR,1958,1280
False,HR,1959,1361
False,HR,1960,1603
False,HR,1961,1705
False,HR,1962,1869
False,HR,1963,2107
False,HR,1964,2364
False,HR,1965,2568
False,HR,1966,2822
False,HR,1967,3158
False,HR,1968,3467
False,HR,1969,3724
False,HR,1970,4022
False,HR,1971,4175
False,HR,1972,4643
False,HR,1973,4744
False,HR,1974,4961
False,HR,1975,5212
False,HR,1976,5589
False,HR,1977,6032
False,HR,1978,6021
False,HR,1979,6336
False,HR,1980,7364
False,HR,1981,7578
False,HR,1982,7987
False,HR,1983,8626
False,HR,1984,9617
False,HR,1985,10074
False,HR,1986,10482
False,HR,1987,11320
False,HR,1988,12255
False,HR,1989,13080
False,HR,1990,14933
False,HR,1991,15722
False,HR,1992,16828
False,HR,1993,18361
False,HR,1994,19342
False,HR,1995,21325
False,HR,1996,22137
False,HR,1997,23873
False,HR,1998,25687
False,HR,1999,27902
False,HR,2000,33014
False,HR,2001,34124
False,HR,2002,37515
False,HR,2003,38844
False,HR,2004,41107
False,HR,2005,42940
False,HR,2006,45530
False,HR,2007,46464
False,HR,2008,44756
False,HR,2009,45609
False,HR,2010,45821
False,HR,2011,45522
False,HR,2012,44664
False,HR,2013,44383
False,HR,2014,42892
False,HR,2015,39756
False,HR,2016,37932
False,HR,2017,36978
False,HR,2018,35230
False,HR,2019,32072
False,HR,2020,28082
False,HR,2021,19718
False,HR,2022,11044
False,HR,2023,4649
False,HR,2024,754
False,HT,1789,1
False,HT,1872,1
False,HT,1892,1
False,HT,1899,2
False,HT,1905,1
False,HT,1907,2
False,HT,1910,2
False,HT,1912,1
False,HT,1913,2
False,HT,1914,1
False,HT,1916,1
False,HT,1920,2
False,HT,1922,1
False,HT,1923,1
False,HT,1924,1
False,HT,1926,2
False,HT,1927,2
False,HT,1928,1
False,HT,1929,2
False,HT,1930,1
False,HT,1931,1
False,HT,1932,2
False,HT,1933,2
False,HT,1934,4
False,HT,1935,1
False,HT,1936,1
False,HT,1937,1
False,HT,1938,1
False,HT,1939,1
False,HT,1940,5
False,HT,1941,7
False,HT,1943,1
False,HT,1944,3
False,HT,1945,1
False,HT,1946,3
False,HT,1947,3
False,HT,1948,3
False,HT,1949,6
False,HT,1950,2
False,HT,1951,7
False,HT,1952,4
False,HT,1953,5
False,HT,1954,11
False,HT,1955,6
False,HT,1956,6
False,HT,1957,5
False,HT,1958,11
False,HT,1959,6
False,HT,1960,9
False,HT,1961,6
False,HT,1962,11
False,HT,1963,4
False,HT,1964,15
False,HT,1965,14
False,HT,1966,9
False,HT,1967,16
False,HT,1968,20
False,HT,1969,18
False,HT,1970,24
False,HT,1971,16
False,HT,1972,22
False,HT,1973,14
False,HT,1974,23
False,HT,1975,21
False,HT,1976,26
False,HT,1977,30
False,HT,1978,33
False,HT,1979,36
False,HT,1980,37
False,HT,1981,38
False,HT,1982,60
False,HT,1983,65
False,HT,1984,65
False,HT,1985,59
False,HT,1986,71
False,HT,1987,67
False,HT,1988,79
False,HT,1989,92
False,HT,1990,92
False,HT,1991,122
False,HT,1992,97
False,HT,1993,117
False,HT,1994,145
False,HT,1995,162
False,HT,1996,173
False,HT,1997,167
False,HT,1998,169
False,HT,1999,239
False,HT,2000,275
False,HT,2001,272
False,HT,2002,296
False,HT,2003,320
False,HT,2004,353
False,HT,2005,371
False,HT,2006,416
False,HT,2007,436
False,HT,2008,371
False,HT,2009,395
False,HT,2010,438
False,HT,2011,441
False,HT,2012,437
False,HT,2013,498
False,HT,2014,480
False,HT,2015,372
False,HT,2016,366
False,HT,2017,333
False,HT,2018,292
False,HT,2019,271
False,HT,2020,234
False,HT,2021,142
False,HT,2022,104
False,HT,2023,44
False,HT,2024,5
False,HU,1400,3
False,HU,1600,1
False,HU,1603,1
False,HU,1623,2
False,HU,1640,1
False,HU,1648,1
False,HU,1672,1
False,HU,1690,1
False,HU,1701,1
False,HU,1706,2
False,HU,1710,2
False,HU,1714,1
False,HU,1719,1
False,HU,1734,1
False,HU,1737,1
False,HU,1739,2
False,HU,1741,1
False,HU,1748,2
False,HU,1759,1
False,HU,1767,2
False,HU,1768,1
False,HU,1769,1
False,HU,1773,1
False,HU,1774,2
False,HU,1776,2
False,HU,1783,1
False,HU,1785,2
False,HU,1786,1
False,HU,1787,1
False,HU,1788,2
False,HU,1789,1
False,HU,1792,1
False,HU,1794,1
False,HU,1795,2
False,HU,1797,1
False,HU,1798,1
False,HU,1800,5
False,HU,1801,3
False,HU,1802,8
False,HU,1803,3
False,HU,1804,3
False,HU,1805,2
False,HU,1806,1
False,HU,1808,1
False,HU,1809,2
False,HU,1810,5
False,HU,1811,2
False,HU,1812,5
False,HU,1813,1
False,HU,1814,2
False,HU,1816,2
False,HU,1817,3
False,HU,1818,1
False,HU,1819,2
False,HU,1820,2
False,HU,1821,2
False,HU,1822,3
False,HU,1823,2
False,HU,1824,6
False,HU,1825,4
False,HU,1826,4
False,HU,1827,7
False,HU,1828,6
False,HU,1829,7
False,HU,1830,4
False,HU,1831,6
False,HU,1832,9
False,HU,1833,2
False,HU,1834,6
False,HU,1835,9
False,HU,1836,11
False,HU,1837,6
False,HU,1838,7
False,HU,1839,7
False,HU,1840,12
False,HU,1841,5
False,HU,1842,10
False,HU,1843,11
False,HU,1844,4
False,HU,1845,9
False,HU,1846,7
False,HU,1847,9
False,HU,1848,6
False,HU,1849,8
False,HU,1850,8
False,HU,1851,8
False,HU,1852,13
False,HU,1853,7
False,HU,1854,12
False,HU,1855,16
False,HU,1856,12
False,HU,1857,13
False,HU,1858,16
False,HU,1859,25
False,HU,1860,19
False,HU,1861,28
False,HU,1862,16
False,HU,1863,27
False,HU,1864,25
False,HU,1865,19
False,HU,1866,19
False,HU,1867,26
False,HU,1868,18
False,HU,1869,26
False,HU,1870,25
False,HU,1871,22
False,HU,1872,17
False,HU,1873,20
False,HU,1874,25
False,HU,1875,27
False,HU,1876,24
False,HU,1877,20
False,HU,1878,35
False,HU,1879,35
False,HU,1880,36
False,HU,1881,33
False,HU,1882,35
False,HU,1883,25
False,HU,1884,33
False,HU,1885,29
False,HU,1886,29
False,HU,1887,53
False,HU,1888,33
False,HU,1889,37
False,HU,1890,47
False,HU,1891,40
False,HU,1892,50
False,HU,1893,59
False,HU,1894,56
False,HU,1895,59
False,HU,1896,60
False,HU,1897,82
False,HU,1898,59
False,HU,1899,74
False,HU,1900,95
False,HU,1901,92
False,HU,1902,77
False,HU,1903,93
False,HU,1904,89
False,HU,1905,91
False,HU,1906,99
False,HU,1907,77
False,HU,1908,95
False,HU,1909,134
False,HU,1910,144
False,HU,1911,172
False,HU,1912,160
False,HU,1913,157
False,HU,1914,151
False,HU,1915,108
False,HU,1916,114
False,HU,1917,104
False,HU,1918,102
False,HU,1919,109
False,HU,1920,154
False,HU,1921,202
False,HU,1922,273
False,HU,1923,503
False,HU,1924,496
False,HU,1925,562
False,HU,1926,625
False,HU,1927,677
False,HU,1928,733
False,HU,1929,747
False,HU,1930,812
False,HU,1931,829
False,HU,1932,898
False,HU,1933,888
False,HU,1934,884
False,HU,1935,973
False,HU,1936,1010
False,HU,1937,1015
False,HU,1938,1021
False,HU,1939,1047
False,HU,1940,910
False,HU,1941,842
False,HU,1942,737
False,HU,1943,674
False,HU,1944,613
False,HU,1945,664
False,HU,1946,844
False,HU,1947,1023
False,HU,1948,1328
False,HU,1949,1557
False,HU,1950,1920
False,HU,1951,2232
False,HU,1952,2505
False,HU,1953,2603
False,HU,1954,2907
False,HU,1955,3198
False,HU,1956,3393
False,HU,1957,3705
False,HU,1958,4006
False,HU,1959,4437
False,HU,1960,4756
False,HU,1961,5177
False,HU,1962,5529
False,HU,1963,6150
False,HU,1964,6977
False,HU,1965,7662
False,HU,1966,8305
False,HU,1967,9346
False,HU,1968,10161
False,HU,1969,10785
False,HU,1970,11986
False,HU,1971,12554
False,HU,1972,13529
False,HU,1973,14174
False,HU,1974,14495
False,HU,1975,15643
False,HU,1976,16711
False,HU,1977,17591
False,HU,1978,18079
False,HU,1979,19121
False,HU,1980,20962
False,HU,1981,22088
False,HU,1982,23344
False,HU,1983,24495
False,HU,1984,25788
False,HU,1985,26569
False,HU,1986,28171
False,HU,1987,30197
False,HU,1988,31687
False,HU,1989,33261
False,HU,1990,36641
False,HU,1991,38762
False,HU,1992,41479
False,HU,1993,43763
False,HU,1994,45831
False,HU,1995,49599
False,HU,1996,50308
False,HU,1997,52299
False,HU,1998,54969
False,HU,1999,58401
False,HU,2000,64531
False,HU,2001,65815
False,HU,2002,71786
False,HU,2003,72392
False,HU,2004,75555
False,HU,2005,78021
False,HU,2006,81200
False,HU,2007,82155
False,HU,2008,77951
False,HU,2009,78730
False,HU,2010,79927
False,HU,2011,79300
False,HU,2012,77575
False,HU,2013,77329
False,HU,2014,73746
False,HU,2015,68569
False,HU,2016,64786
False,HU,2017,61901
False,HU,2018,58784
False,HU,2019,53713
False,HU,2020,46172
False,HU,2021,34512
False,HU,2022,21916
False,HU,2023,10596
False,HU,2024,1719
False,ID,1400,4
False,ID,1596,2
False,ID,1597,1
False,ID,1600,1
False,ID,1608,1
False,ID,1609,1
False,ID,1623,4
False,ID,1633,1
False,ID,1665,1
False,ID,1666,1
False,ID,1685,1
False,ID,1686,1
False,ID,1690,1
False,ID,1733,1
False,ID,1735,1
False,ID,1757,1
False,ID,1759,1
False,ID,1764,1
False,ID,1776,1
False,ID,1783,1
False,ID,1785,1
False,ID,1789,1
False,ID,1798,2
False,ID,1800,4
False,ID,1801,2
False,ID,1802,2
False,ID,1803,1
False,ID,1804,1
False,ID,1811,2
False,ID,1813,1
False,ID,1814,1
False,ID,1816,1
False,ID,1817,1
False,ID,1818,1
False,ID,1820,1
False,ID,1821,1
False,ID,1822,1
False,ID,1823,2
False,ID,1824,4
False,ID,1825,2
False,ID,1826,4
False,ID,1827,1
False,ID,1828,2
False,ID,1829,1
False,ID,1830,3
False,ID,1831,3
False,ID,1832,2
False,ID,1833,5
False,ID,1834,2
False,ID,1835,2
False,ID,1836,1
False,ID,1837,1
False,ID,1838,2
False,ID,1839,2
False,ID,1840,5
False,ID,1841,6
False,ID,1842,4
False,ID,1843,2
False,ID,1845,3
False,ID,1846,3
False,ID,1847,3
False,ID,1848,4
False,ID,1849,4
False,ID,1850,5
False,ID,1851,5
False,ID,1852,5
False,ID,1853,5
False,ID,1854,5
False,ID,1855,4
False,ID,1856,9
False,ID,1857,8
False,ID,1858,11
False,ID,1859,6
False,ID,1860,6
False,ID,1861,7
False,ID,1862,7
False,ID,1863,7
False,ID,1864,7
False,ID,1865,7
False,ID,1866,5
False,ID,1867,8
False,ID,1868,9
False,ID,1869,7
False,ID,1870,6
False,ID,1871,6
False,ID,1872,15
False,ID,1873,10
False,ID,1874,6
False,ID,1875,7
False,ID,1876,6
False,ID,1877,6
False,ID,1878,13
False,ID,1879,13
False,ID,1880,7
False,ID,1881,16
False,ID,1882,13
False,ID,1883,11
False,ID,1884,14
False,ID,1885,16
False,ID,1886,15
False,ID,1887,18
False,ID,1888,26
False,ID,1889,25
False,ID,1890,23
False,ID,1891,22
False,ID,1892,21
False,ID,1893,16
False,ID,1894,19
False,ID,1895,38
False,ID,1896,38
False,ID,1897,33
False,ID,1898,24
False,ID,1899,25
False,ID,1900,61
False,ID,1901,31
False,ID,1902,37
False,ID,1903,30
False,ID,1904,38
False,ID,1905,38
False,ID,1906,43
False,ID,1907,34
False,ID,1908,37
False,ID,1909,38
False,ID,1910,62
False,ID,1911,62
False,ID,1912,53
False,ID,1913,65
False,ID,1914,47
False,ID,1915,57
False,ID,1916,53
False,ID,1917,50
False,ID,1918,47
False,ID,1919,57
False,ID,1920,58
False,ID,1921,74
False,ID,1922,85
False,ID,1923,123
False,ID,1924,104
False,ID,1925,118
False,ID,1926,148
False,ID,1927,155
False,ID,1928,183
False,ID,1929,160
False,ID,1930,210
False,ID,1931,222
False,ID,1932,200
False,ID,1933,223
False,ID,1934,240
False,ID,1935,281
False,ID,1936,264
False,ID,1937,248
False,ID,1938,288
False,ID,1939,315
False,ID,1940,295
False,ID,1941,281
False,ID,1942,272
False,ID,1943,264
False,ID,1944,240
False,ID,1945,269
False,ID,1946,346
False,ID,1947,399
False,ID,1948,493
False,ID,1949,524
False,ID,1950,606
False,ID,1951,670
False,ID,1952,675
False,ID,1953,723
False,ID,1954,856
False,ID,1955,906
False,ID,1956,932
False,ID,1957,998
False,ID,1958,1081
False,ID,1959,1109
False,ID,1960,1323
False,ID,1961,1385
False,ID,1962,1463
False,ID,1963,1722
False,ID,1964,1818
False,ID,1965,2148
False,ID,1966,2129
False,ID,1967,2420
False,ID,1968,2513
False,ID,1969,2765
False,ID,1970,3476
False,ID,1971,3378
False,ID,1972,3827
False,ID,1973,3975
False,ID,1974,4227
False,ID,1975,4731
False,ID,1976,5012
False,ID,1977,5592
False,ID,1978,6035
False,ID,1979,6429
False,ID,1980,7479
False,ID,1981,8089
False,ID,1982,8596
False,ID,1983,9162
False,ID,1984,9976
False,ID,1985,10551
False,ID,1986,11604
False,ID,1987,12344
False,ID,1988,13119
False,ID,1989,14383
False,ID,1990,16928
False,ID,1991,18157
False,ID,1992,19817
False,ID,1993,21648
False,ID,1994,23575
False,ID,1995,26801
False,ID,1996,28723
False,ID,1997,30767
False,ID,1998,33205
False,ID,1999,37096
False,ID,2000,48174
False,ID,2001,50640
False,ID,2002,58546
False,ID,2003,61836
False,ID,2004,67965
False,ID,2005,73966
False,ID,2006,82251
False,ID,2007,88554
False,ID,2008,92227
False,ID,2009,101749
False,ID,2010,112888
False,ID,2011,121556
False,ID,2012,132723
False,ID,2013,147086
False,ID,2014,150787
False,ID,2015,156412
False,ID,2016,162133
False,ID,2017,170883
False,ID,2018,164249
False,ID,2019,158960
False,ID,2020,147658
False,ID,2021,105942
False,ID,2022,55674
False,ID,2023,24837
False,ID,2024,3402
False,ID,2025,11
False,IE,1400,6
False,IE,1595,1
False,IE,1601,1
False,IE,1603,1
False,IE,1605,1
False,IE,1609,1
False,IE,1616,1
False,IE,1621,1
False,IE,1623,1
False,IE,1630,1
False,IE,1646,1
False,IE,1665,1
False,IE,1666,1
False,IE,1667,1
False,IE,1670,1
False,IE,1673,1
False,IE,1678,2
False,IE,1680,1
False,IE,1685,1
False,IE,1687,1
False,IE,1690,1
False,IE,1691,2
False,IE,1694,1
False,IE,1697,1
False,IE,1714,1
False,IE,1719,1
False,IE,1724,1
False,IE,1727,2
False,IE,1728,1
False,IE,1735,1
False,IE,1739,2
False,IE,1743,1
False,IE,1755,1
False,IE,1759,1
False,IE,1762,1
False,IE,1765,1
False,IE,1768,1
False,IE,1769,2
False,IE,1773,1
False,IE,1775,1
False,IE,1776,1
False,IE,1777,1
False,IE,1779,2
False,IE,1783,1
False,IE,1784,1
False,IE,1785,1
False,IE,1786,2
False,IE,1787,1
False,IE,1788,1
False,IE,1789,2
False,IE,1790,1
False,IE,1791,1
False,IE,1795,1
False,IE,1796,1
False,IE,1797,1
False,IE,1798,2
False,IE,1800,6
False,IE,1802,3
False,IE,1803,1
False,IE,1804,3
False,IE,1805,6
False,IE,1806,4
False,IE,1807,1
False,IE,1808,2
False,IE,1809,2
False,IE,1810,2
False,IE,1811,2
False,IE,1812,4
False,IE,1813,4
False,IE,1814,3
False,IE,1816,1
False,IE,1817,2
False,IE,1818,3
False,IE,1819,3
False,IE,1820,2
False,IE,1821,8
False,IE,1822,4
False,IE,1823,1
False,IE,1824,7
False,IE,1825,2
False,IE,1826,6
False,IE,1827,4
False,IE,1828,5
False,IE,1829,6
False,IE,1830,3
False,IE,1832,9
False,IE,1833,14
False,IE,1834,10
False,IE,1835,11
False,IE,1836,6
False,IE,1837,7
False,IE,1838,8
False,IE,1839,9
False,IE,1840,8
False,IE,1841,15
False,IE,1842,9
False,IE,1843,5
False,IE,1844,5
False,IE,1845,14
False,IE,1846,11
False,IE,1847,16
False,IE,1848,12
False,IE,1849,12
False,IE,1850,12
False,IE,1851,16
False,IE,1852,12
False,IE,1853,7
False,IE,1854,13
False,IE,1855,18
False,IE,1856,13
False,IE,1857,17
False,IE,1858,14
False,IE,1859,21
False,IE,1860,10
False,IE,1861,18
False,IE,1862,16
False,IE,1863,19
False,IE,1864,21
False,IE,1865,16
False,IE,1866,22
False,IE,1867,22
False,IE,1868,17
False,IE,1869,21
False,IE,1870,24
False,IE,1871,23
False,IE,1872,23
False,IE,1873,21
False,IE,1874,22
False,IE,1875,29
False,IE,1876,37
False,IE,1877,22
False,IE,1878,30
False,IE,1879,30
False,IE,1880,31
False,IE,1881,31
False,IE,1882,32
